"Accession","Coefficient_age","P_Value_age","R_Squared_age","Q_Value_age","Coefficient_alb","P_Value_alb","R_Squared_alb","Q_Value_alb","Coefficient_alt","P_Value_alt","R_Squared_alt","Q_Value_alt","Coefficient_ast","P_Value_ast","R_Squared_ast","Q_Value_ast","Coefficient_bp_syst","P_Value_bp_syst","R_Squared_bp_syst","Q_Value_bp_syst","Coefficient_c02","P_Value_c02","R_Squared_c02","Q_Value_c02","Coefficient_crp","P_Value_crp","R_Squared_crp","Q_Value_crp","Coefficient_ferritin","P_Value_ferritin","R_Squared_ferritin","Q_Value_ferritin","Coefficient_gluc_rand","P_Value_gluc_rand","R_Squared_gluc_rand","Q_Value_gluc_rand","Coefficient_hct","P_Value_hct","R_Squared_hct","Q_Value_hct","Coefficient_hgb","P_Value_hgb","R_Squared_hgb","Q_Value_hgb","Coefficient_lact1_res","P_Value_lact1_res","R_Squared_lact1_res","Q_Value_lact1_res","Coefficient_onset_days","P_Value_onset_days","R_Squared_onset_days","Q_Value_onset_days","Coefficient_plates","P_Value_plates","R_Squared_plates","Q_Value_plates","Coefficient_pulse","P_Value_pulse","R_Squared_pulse","Q_Value_pulse","Coefficient_resp","P_Value_resp","R_Squared_resp","Q_Value_resp","Coefficient_temp","P_Value_temp","R_Squared_temp","Q_Value_temp","Coefficient_totbili","P_Value_totbili","R_Squared_totbili","Q_Value_totbili","Coefficient_urea","P_Value_urea","R_Squared_urea","Q_Value_urea","Coefficient_uvascore","P_Value_uvascore","R_Squared_uvascore","Q_Value_uvascore","Coefficient_wbc","P_Value_wbc","R_Squared_wbc","Q_Value_wbc"
"PBIR2_S33_M1_2_33",2.87659790320827,0.745988972097417,0.0033252126772843,0.984033496280483,-5.55191424109309,0.149358515354671,0.0658717756217803,0.390737776866588,-5.70061338677838,0.34408413972645,0.0289178695129647,0.817226175091711,12.9711452349141,0.472505326213301,0.0167766883212629,0.778368148985304,-4.79845105697158,0.713816589642782,0.00426001062089628,0.955223239750907,-2.13019043131296,0.303887506831447,0.0351913302613814,0.992021863294404,39.7069120655006,0.403946031104463,0.0225751434495548,0.669422908694274,55.4092216221854,0.848670283189686,0.00132292059527625,0.962114400085444,-1.49723443135767,0.224689703012399,0.047174597154827,0.996478489269037,-8.98201722127734,0.0275058775707193,0.147215213040247,0.160645471575702,-3.08025481132878,0.0387501533695164,0.130653099245872,0.185297709633065,0.128045238770887,0.829731477101012,0.00146682342366541,0.996761900327642,5.21736961563897,0.615571047039162,0.00797146473000553,0.97056045944746,38.4181260821466,0.428362124793861,0.0203525971454875,0.699350553618073,9.90722949174972,0.278885642290921,0.0365320869607554,0.680763850090518,0.286444017728812,0.905898830374034,0.000443475085123731,0.953163097684451,-0.388609117803281,0.383702779784056,0.023797510731158,0.999916007882834,15.5806296649778,0.704684939304604,0.00469790636124378,0.939297083455987,2.2911877468454,0.235555942605739,0.0450744249531121,0.578503446399452,0.946888972663083,0.265152151646495,0.0386441369236451,0.53698154092635,1.77842678076599,0.352777609981677,0.0279078143773654,0.624627879449033
"PBIR2_S36_M1_2_36",5.27074332919598,0.556997147683258,0.0108889100086362,0.980498297070378,-4.81838340872223,0.218260711332443,0.0484731179949601,0.475561864876551,-5.24435136533648,0.390219469970543,0.0239106319242842,0.841217817986472,12.9179647672629,0.479513178666262,0.0162563169498509,0.78214365554098,0.130247669731201,0.992164259504405,3.06145606768884e-06,0.999147955098306,-1.99898121256915,0.336286583081301,0.030848511960095,0.992021863294404,29.2299874704739,0.544761028213596,0.0119519818085504,0.769146425876659,53.8386068440695,0.852818439296138,0.00125060733519493,0.962845499541891,-1.0215108708539,0.416008944717651,0.0214535392166679,0.996478489269037,-8.12057135868834,0.0507756821134389,0.117560783984927,0.221949378478092,-2.78158768215397,0.0670651340489613,0.104091750115977,0.252950948525384,0.0255130712423487,0.966257492372997,5.68010044983498e-05,0.996761900327642,4.40633053072581,0.675527630698379,0.00554585649332378,0.97086747632932,47.9978027103919,0.326736581976948,0.0310366306911092,0.614547910850309,9.77969127537419,0.291352220571577,0.0347216129452681,0.685771641544259,0.283077597958913,0.908146411743629,0.000422454830783183,0.953736415359159,-0.33109586415754,0.464358725555404,0.0168497179460489,0.999916007882834,13.5831141483604,0.744054658465742,0.00348832886444429,0.948207125090945,2.12108194437003,0.278664930699069,0.03774053979068,0.627063655354443,0.775671585560689,0.368965378728741,0.0252941927904814,0.625729106476778,1.80483095975735,0.35126733626857,0.0280809169689748,0.623852743145843
"PBIR2_S58_M1_2_58",0.74475838533716,0.910606475900267,0.000400039551876258,0.995195024933241,-8.36279147443194,0.00304424784294067,0.250045038416809,0.0497414370794882,4.45428104987311,0.338886070141311,0.0295379385528751,0.814034178963483,14.663149238703,0.291154016681853,0.0358678987552291,0.641727220441634,-5.86514703274423,0.547428491328524,0.0114229261993553,0.932461170772602,-2.84012968389072,0.0647463530464461,0.109174045321419,0.992021863294404,-29.9224681621136,0.416065373194732,0.0214484025060556,0.680834247045926,320.260083218216,0.142907587034968,0.0750611452662735,0.659614620979904,0.961429621625268,0.315077611572883,0.0325435869577895,0.996478489269037,-2.73028851123767,0.402032415743082,0.0227574628146365,0.65544901948099,-1.24257150708811,0.293199526751306,0.0355705878074972,0.555298333812995,0.444106003835774,0.313974108732565,0.0316690675963347,0.996761900327642,14.8130789320418,0.0494183347082744,0.115328492118766,0.628983608988617,-13.9550594054275,0.71092273266486,0.00449275456438254,0.889658609661888,15.3224532667012,0.0204216818124474,0.156833078588769,0.26779792070954,1.20720370826212,0.503018206883013,0.0141371496225143,0.6876704600426,0.0316637553922135,0.924694283102653,0.00028355768572401,0.999916007882834,32.6428834963978,0.30071736223479,0.0344995324803582,0.798786130759239,1.7564722413101,0.239611075322048,0.0443193368832432,0.58488930387875,0.87460815161346,0.165661579809323,0.0591729956825856,0.426824502656216,0.981388672425042,0.508657537081208,0.0142179755060179,0.737745029215718
"PBIR2_T121_M2_2_121",-12.4957666111006,0.200553131835716,0.050671825004526,0.971138153528671,-11.8904728413802,0.00293821254348501,0.251632476548631,0.0485462878453418,-9.39797712543957,0.150695289371315,0.0654555465342254,0.667946688024206,11.3360881064341,0.56726364623157,0.010671625758736,0.842052774225072,-27.9219031816359,0.0482174964866406,0.116487199441184,0.856185097619064,-2.91705893503721,0.184181606668119,0.058016888695711,0.992021863294404,56.3419244287745,0.277926953135288,0.03785438659891,0.549201777241938,668.62392898213,0.0266425090460488,0.163565392642179,0.393784775643441,-2.27651681728885,0.0883028678478108,0.0908290733451555,0.996478489269037,-11.3235905770164,0.0101210130083587,0.194862293948352,0.0975642993450122,-4.22027435169492,0.00828034433618118,0.204259547328607,0.0802305573755148,0.811238983885431,0.215390818724921,0.0475475583736853,0.993269790021399,26.7947572984666,0.0154569452838797,0.169790818683492,0.510467150625669,-17.1362961016832,0.748204959035891,0.0033723758155008,0.902382362292139,18.96676014306,0.0575849986562582,0.108127451778911,0.382288416866434,3.44629444471613,0.195300424147083,0.0518410870954985,0.396123893903931,-0.466552679368257,0.346830135742994,0.0277004332966613,0.999916007882834,-13.9308669606409,0.757221826719198,0.00312784486567898,0.949738409605992,0.45294582568705,0.832399644613741,0.00146708721034984,0.938356829518749,1.97611594575761,0.0319090664833939,0.135922066039988,0.210045321939588,-0.773967392535227,0.713732447141369,0.00440203755994897,0.864444003266406
"PCARE_S1040_M1_2_1040",2.48428043301829,0.502243498952737,0.0141881458764512,0.973814947941512,2.61620889256884,0.121602532004543,0.0755503611431199,0.351014349228238,-0.355610059483147,0.894056392642992,0.000581231348914216,0.979077647490641,-10.0163072308956,0.203306765369395,0.0516705047523389,0.551957300463325,1.19358718648826,0.827397645251369,0.00150792637615014,0.973843139801736,0.0470105183556356,0.958176845364958,9.32066395708218e-05,0.998504588576728,-46.539246028205,0.0210049017840793,0.160182406557651,0.140710597730565,-98.1489957285421,0.437559066718047,0.0216728172218702,0.842787257836279,0.438639491199398,0.422005290147038,0.0209132670987914,0.996478489269037,3.67338131166589,0.0416326308295896,0.127178818732395,0.199728374120718,1.42961974040916,0.0285805835489401,0.145366835753292,0.160399016419147,0.0563661280132515,0.820866541144253,0.00162611281480356,0.996761900327642,-1.40430950838624,0.74677847973289,0.00330387715892863,0.978076796221951,9.02516833379555,0.673544015038996,0.00580144181288783,0.866916491109873,-7.91131210891348,0.0337609177713894,0.133269378376667,0.314061646831328,-2.59742644498678,0.00662041960585848,0.208612115590621,0.0690010104314709,-0.0652232640664034,0.727895248862785,0.00383507548430755,0.999916007882834,0.794736307718109,0.964996152941278,6.31332711708546e-05,0.993939635977609,-1.05094803670834,0.215792103735101,0.048983426602795,0.561414474347254,-0.654579912476629,0.0606971899584242,0.105651128687622,0.269793472977892,-0.142281795621297,0.866739775109015,0.000922635920456364,0.943210549074151
"PCBP1_S262_M1_2_262",-2.28463223797997,0.68361030173277,0.00525812829990094,0.984033496280483,-4.37997610643613,0.0699892770818832,0.102029437329064,0.257541638716162,2.80946925302315,0.463288612237007,0.0174799352995722,0.862762643688313,8.44809297082049,0.460325647773204,0.0177106743664391,0.770498870696052,-10.4161667416744,0.20215337264962,0.0503224594655614,0.880334632556971,-1.99537876310998,0.13337511427415,0.0735044507416656,0.992021863294404,36.5100260094917,0.223060006076901,0.0474996830654233,0.490665527525343,-67.8836252861192,0.71053583634121,0.00499542807064368,0.930843989147596,1.39718117718655,0.0696912136967636,0.102235606465798,0.996478489269037,-1.19854259554473,0.655006046917279,0.00652349010780469,0.830139101591807,-0.575851157531671,0.554882992537482,0.0113641001381865,0.762598876620732,0.218660140194362,0.560028388919732,0.0107232808659977,0.996761900327642,-3.91963514731745,0.549980578802033,0.0112788202422147,0.953250748751213,-32.4372960498873,0.289514096399526,0.0361081225043641,0.580338804371707,6.08328255784424,0.292718733784736,0.0345289588801595,0.685771641544259,3.08313692950441,0.0371255642215485,0.128799093914821,0.16220215845491,-0.0267974596469798,0.924677954110261,0.000283681019637087,0.999916007882834,25.1619989516545,0.331081832230159,0.0304924810631853,0.809544997497938,1.54485145237502,0.206354217830447,0.0509976808143001,0.548461270440107,0.889940764364926,0.0931741165955256,0.0855746564299757,0.326656882930216,0.46524418550564,0.703030986424127,0.00475317595437153,0.858255764613724
"PCBP1_S263_M1_2_263",-1.76103594052,0.749615212976664,0.00322783987060001,0.984033496280483,-3.91137293358923,0.100469706061389,0.0846408777512522,0.315294017320928,3.22557746254732,0.389636742093766,0.0239687785537669,0.840795075044442,9.15300557240927,0.41411607787515,0.0216264322810813,0.734657849691973,-9.60137871047506,0.232829224119649,0.0441763853249455,0.899083776747346,-1.84244611172999,0.168626934154731,0.0622068729803617,0.992021863294404,30.9476269112804,0.293669394162744,0.0355026547927922,0.564607456362996,-72.7334113596318,0.683439090360769,0.00602726179413718,0.927616011593549,1.29147913611148,0.0882312588703651,0.0908680506681306,0.996478489269037,-0.45716848387583,0.862189396023407,0.000987336803780784,0.945394617570104,-0.303094222125818,0.75175175450344,0.00327498696642189,0.882167404837741,0.217296357117303,0.556044096977474,0.0109413344493783,0.996761900327642,-4.81618632329409,0.454576059632485,0.0175936486231566,0.925330538893317,-38.3606043727033,0.199477519912336,0.0525322735543119,0.481355018077289,4.26802798031415,0.455004058526356,0.0175605852870566,0.801504963487837,2.95287458385833,0.0428323206212011,0.122065841777257,0.171216472082145,-0.0351140161813309,0.899787631528348,0.000503246778402642,0.999916007882834,19.6482513362608,0.440188478742708,0.0193414927819006,0.86039578162926,1.33516313784046,0.266739210468263,0.0396264657537488,0.611385791969033,0.816969902297292,0.118302730441032,0.0745095676153294,0.366354600604766,0.144118041982144,0.904231392264311,0.000474458669408414,0.960176643872031
"PCBP1_S264_M1_2_264",-2.64700487730617,0.643516978597243,0.00677513548215001,0.984033496280483,-4.56426826733058,0.0636652650488564,0.106607471192559,0.248575059418086,3.2566401626574,0.403692224191552,0.0225992543892969,0.849833431104178,9.74661412607656,0.402818944921286,0.0226823779007152,0.72912145264464,-10.9776927676323,0.187471411905528,0.0536510319356328,0.880334632556971,-1.9516989286773,0.151944577528746,0.06719910374686,0.992021863294404,36.8787892824152,0.227441028551317,0.0466318929105452,0.496112746022281,-67.3916794902341,0.717696111093362,0.00474102941904991,0.933143954911799,1.37241320404637,0.0811138548545978,0.0949138977872379,0.996478489269037,-1.31364649621131,0.63086726435089,0.00754038278601327,0.818788670220761,-0.614328738166022,0.536535665289287,0.0124445597053961,0.751377726868882,0.225145444106876,0.556567719443567,0.0109125108177451,0.996761900327642,-4.12165587087873,0.537918395253782,0.0119708715054153,0.947111230213069,-33.467139138039,0.283628773889431,0.0369841894118101,0.572713886514627,5.9991915708431,0.309632327579147,0.0322331604462087,0.699516299245134,3.19279387474927,0.0342591574192022,0.132580260629879,0.156530189180133,-0.0167861378505778,0.95373335917668,0.000106845078489642,0.999916007882834,26.4657295668927,0.315718804892662,0.0324588801144471,0.802930070989417,1.58608854762368,0.203065036320921,0.0517243619460322,0.543798284736948,0.91214976876679,0.0917525271822955,0.0862909384159736,0.326411305589059,0.459289816861387,0.712021101526354,0.00445716718326762,0.86380460139773
"PCBP2_S188_M1_2_188",9.35696598515973,0.51609907484204,0.0132956219992497,0.973814947941512,-9.63960095158617,0.14732710133068,0.0665120579052211,0.38808114496862,-7.59466668556546,0.467036924450968,0.0171913093366491,0.862762643688313,7.47676734622264,0.811294335343899,0.00186700605899056,0.933012670202961,7.17059966270573,0.736237886493017,0.0035949838621422,0.961171831266582,0.111848110032553,0.976033209349188,3.05899859634432e-05,0.998504588576728,97.2089222934653,0.234260412765927,0.0453188570647685,0.503790727405305,395.380034077631,0.460528369119229,0.0196054075040159,0.848879986074483,-1.78037900058324,0.406412049107126,0.022341993243162,0.996478489269037,-18.744602901668,0.00660724162585466,0.214746361999465,0.0773681452154222,-6.39468366564032,0.0115597041918592,0.188604894646346,0.0953343181702289,0.47286795790438,0.624878828297386,0.00755976318074001,0.996761900327642,5.60278840454051,0.740561717081829,0.00347392798668466,0.978076796221951,-84.0931712673339,0.314187111747507,0.0326615915870258,0.602520801566895,-13.2953882204751,0.373133071241977,0.0248627711326975,0.743882916757497,1.55436038451055,0.693004526367453,0.00493481186295125,0.827568512069871,-0.193789934557485,0.790560971069699,0.00223637918180839,0.999916007882834,6.49179382798652,0.927261878473423,0.0002731694856124,0.987844149250068,0.346008094312515,0.918365885297399,0.000344310095739239,0.975187915797073,-0.101805603560674,0.941862096903677,0.000168813164113264,0.97937228989564,-5.52837758375863,0.0892306283629273,0.090327011650626,0.310867995586973
"PCBP2_S189_M1_2_189",8.38668498479617,0.57021459359746,0.0101789087007535,0.980498297070378,-10.9520629799388,0.115164558102671,0.0781319130133626,0.338408074178731,-7.33625059541997,0.503004901933558,0.0145980266846035,0.88002108900851,4.46860355775983,0.891755845638641,0.000606898363821521,0.963960744326748,7.64553723398122,0.725865809638025,0.00389478965279778,0.957744321082721,0.986392680323154,0.796029871520003,0.00226206599996179,0.997331697261876,91.9368979756227,0.284258947128362,0.0368893245686798,0.554004673364606,444.275677260608,0.418038292487922,0.023561321546313,0.831519695577962,-2.52127798302066,0.259777509390482,0.0407748875326513,0.996478489269037,-18.4018165200362,0.0116240911315278,0.188342806632283,0.102532819781684,-6.30103954660864,0.0183527342715553,0.166645487537353,0.124532261088962,0.35598918719292,0.719579367210344,0.00408304372767159,0.996761900327642,7.10770405731336,0.681628224246636,0.00532786292135721,0.97086747632932,-76.713396816649,0.382068875256843,0.0247350406735474,0.662412286467229,-15.0655560543722,0.323843169823021,0.0304228444628143,0.710426607193081,1.6322829150018,0.685673919128915,0.00518608978905144,0.823031746788517,-0.210842787185705,0.777868972561527,0.00252279816067635,0.999916007882834,8.26197720142083,0.911745465574137,0.000402647541094423,0.984077437365699,-0.171871553330403,0.961267399154725,7.73106924928551e-05,0.986572198957008,-0.183854423523247,0.89768697540117,0.000524678309561934,0.960366737636236,-5.43398297225757,0.112094618403684,0.0794169334315198,0.356833192157811
"PCBP2_Y182_M1_2_182",9.4268978978869,0.52941413166377,0.0124757972945932,0.976105009103254,-10.6819999051951,0.12655980795285,0.0736590870679966,0.356986735446667,-6.1865495207869,0.574352825604105,0.0102879163514978,0.899304919298083,12.54804052063,0.703349154531887,0.0047425152625943,0.897530275581324,8.21427333573115,0.710578630200756,0.00436130478667483,0.954658161243733,0.490964177416699,0.898721211251549,0.000548902919516925,0.997504863834715,114.3530110176,0.182625256376167,0.0565588824393786,0.444565494905811,427.288429209407,0.450512010793955,0.0204872789822727,0.846111589129205,-2.10803372645813,0.34981580871112,0.0282482155441105,0.996478489269037,-19.0058511216505,0.00924528790305366,0.199107166114822,0.0924777287576192,-6.44876141205679,0.0160700929207118,0.172984171535507,0.114956981345577,0.467881895875364,0.641875357290235,0.00684215714864902,0.996761900327642,3.83743738393057,0.827474556149498,0.00150656237966042,0.981607552156626,-98.9006814656975,0.259967653710169,0.0407430343114854,0.552868541695421,-14.9401231791429,0.335404269761276,0.0290233799705458,0.717473481402381,1.67557155063524,0.682380443326418,0.0053013351734176,0.82130486628143,-0.321541836155376,0.671521016779694,0.00569180651993159,0.999916007882834,14.1434161583244,0.850154268067249,0.00116936558181979,0.972423497716512,0.426354525191376,0.904531699425172,0.000471474178531935,0.97068225362973,-0.0817664454301957,0.95508858149319,0.000100671218696235,0.98466408355107,-5.49760968228711,0.109440428714125,0.0805580549845123,0.352694482056874
"PCM1_S68_M1_2_68",-5.8642791628859,0.500119846581228,0.0143286139593735,0.973814947941512,-8.75872426884983,0.0222275041619726,0.157467544332258,0.145250576555175,1.8869096160796,0.760434950195313,0.00304313196491925,0.939192119895565,35.4485257760073,0.0479363558444142,0.120348705324611,0.310779185474475,-5.87262907074836,0.647457427724638,0.00661587795901351,0.943035307875197,-4.2051729386711,0.0386790603117876,0.134858088857472,0.992021863294404,115.701873588959,0.0127136770043324,0.184108799908515,0.108679848986842,407.230168432427,0.269076092436203,0.0434345613165593,0.766434829835092,0.758523966000674,0.550270203231741,0.0116295437297315,0.996478489269037,-11.3572831728226,0.00516636116322916,0.226073317206908,0.0668559609067322,-4.14399033643394,0.00504824993870066,0.227132545578866,0.0629680302213142,1.10566076575058,0.0514851117651321,0.113398828250075,0.993269790021399,9.58793919058095,0.344964384872558,0.027912533838897,0.891191538048825,-60.5834359291118,0.217581740235234,0.0486128133182209,0.503370922550479,16.7226838630245,0.05784129333841,0.107918474310428,0.382834009674139,2.42689113339611,0.303799351948979,0.0330068518310877,0.515411314341026,-0.583739672875442,0.179129967581664,0.0556746866079062,0.999916007882834,86.2375420350563,0.033128071799619,0.138236445714611,0.482987014461678,4.91562229737684,0.00921144490768045,0.199278902687742,0.143778776562675,1.87782738983194,0.0200958856006184,0.157583460895523,0.178262696564809,-0.0454613918536334,0.981558350588559,1.75159935186082e-05,0.995269149623572
"PCNP_S119_M1_2_119",-10.3853960573199,0.215245658963942,0.0475769237545105,0.971138153528671,-6.80513090594139,0.0580719398024872,0.111057739053348,0.239919974980007,5.51259242292216,0.33226682318928,0.0303456799094272,0.809681694025135,9.28782350446815,0.58648022216282,0.00965249283375796,0.851953193165445,-16.9668464063705,0.168292681800993,0.0584655342023738,0.870709639584481,-2.4938258195142,0.193328762972018,0.0557320598464038,0.992021863294404,41.6074089891254,0.353578251192891,0.0278164447830914,0.621591458584267,138.372984608818,0.667527141741808,0.00668576783264145,0.924557454999289,1.1379894544952,0.330361241168239,0.0305820822090852,0.996478489269037,0.336337351125752,0.933005115475063,0.000231641896434421,0.975294299179315,0.203619137882024,0.888801612284259,0.000640686544849734,0.956214261489332,0.193653585573729,0.733147695052571,0.00368291058922664,0.996761900327642,3.95282333115116,0.690416050465355,0.00502271863827073,0.971050977308182,-92.1977169134545,0.0380485700916948,0.131537566432566,0.199208636335031,10.7319825610668,0.217835212225704,0.047056440818468,0.630461329853388,4.55338359284288,0.0419805488740123,0.123011952450518,0.170412253059882,-0.605728186161731,0.150623838915622,0.0634673328211659,0.999916007882834,95.3424322326214,0.00958629189394596,0.197409835961729,0.331625785206193,3.70581449849357,0.0374354474962522,0.132323865365044,0.272840920353362,1.57494045950349,0.0473369764900314,0.117355351070553,0.242041722745796,-0.634008657201576,0.727245641363039,0.00398021205199587,0.872222020573005
"PCNP_S53_M1_2_53",7.6348322666504,0.381356992905643,0.0240304260728916,0.971138153528671,-4.87347835102583,0.197334974514373,0.0530226248021257,0.456847486099356,-11.6222848061821,0.043041385893769,0.125566969502525,0.580330914303985,-7.90183749094648,0.655492077005407,0.00650391786442427,0.877525001533765,-3.44586364961309,0.789767187617759,0.00225375177903774,0.96822257637381,-0.194205934023401,0.922357129997208,0.000321916241000423,0.998504588576728,-29.9122627407494,0.521456185287679,0.013383388734646,0.755785313263289,289.005390428674,0.344272839385998,0.0319956244494601,0.804643570411177,0.201499453167405,0.868909544481569,0.000892576812938365,0.996478489269037,-5.58095617388825,0.17178694055681,0.0593733314051689,0.417092789334909,-2.02265693734977,0.173740306935356,0.0588518544388201,0.425039822712573,0.297862738144364,0.611780765544958,0.00814300469333166,0.996761900327642,9.79103348029324,0.337298228796331,0.0288000573769331,0.887352324205265,-43.1831861357506,0.362083635646865,0.0268624805652932,0.644156825489883,0.622279593759109,0.945584459377303,0.000147857213641658,0.981940622450366,-3.03989531808289,0.197981507626842,0.0512399068623653,0.39920861373937,-0.0845503546432722,0.84863098958508,0.0011556805080871,0.999916007882834,-71.4358781479329,0.0683621534543586,0.103165952031217,0.579011749915902,-3.09937445233273,0.0973222048594651,0.0861640700173937,0.405653436085208,0.571110101743259,0.498715733298169,0.0144220348500367,0.721906919596043,-1.65012309306255,0.378545497804586,0.0250989642068366,0.643207776008713
"PCNP_T139_M1_2_139",-1.58143859978995,0.642134965944403,0.00683153174833255,0.984033496280483,-3.65807653360566,0.00957416947733613,0.197469167997258,0.091170800958375,3.61039509340392,0.11050643563902,0.0800962948910988,0.637922259212968,17.0414175895593,0.00907860035516423,0.199958964364002,0.141045933203429,-2.67730707262409,0.593252169511904,0.00901482346117695,0.933320526287362,0.191000972465636,0.809178921922232,0.00197454536046204,0.997504863834715,21.1849012896025,0.239313435118141,0.044374250348662,0.508972089674894,300.78836869853,0.00761282802126118,0.22806191483643,0.270863449909789,-0.0856711837301729,0.856823000021565,0.00106654202587932,0.996478489269037,-5.21793184637021,0.000342121320375073,0.343069080719084,0.0172149228025093,-1.90378231845139,0.000329043359415751,0.34463616907102,0.0141640127879721,0.095309858112577,0.676124009338079,0.005524321263625,0.996761900327642,4.47824354637191,0.257242762789138,0.0399211138155912,0.837217994613377,-11.5068609098679,0.533857943109336,0.0126078507110302,0.777285235490328,3.11402853483995,0.376352679428092,0.0245339527740062,0.747640046885417,1.65332348434617,0.0678307444009074,0.100428666152524,0.218280912941292,0.031563194249295,0.854481065133061,0.00106713599269188,0.999916007882834,21.6612861100024,0.159871283014302,0.0627021846823946,0.701689829763371,1.46971025051912,0.0408723611873298,0.128071393312374,0.2844786994447,0.551528984952888,0.0863536353673252,0.0891198588015345,0.320514582905713,0.379497047864016,0.604097448456864,0.00877506817626232,0.800032843968311
"PCSK9_S47_M1_2_47",19.8245013836847,0.00624430575466191,0.211249865619058,0.705694588100405,0.830140287001263,0.803135997134431,0.00203521430095411,0.901009930405691,7.10389517167899,0.162098851616309,0.0620596750414795,0.685552736348632,28.5469417205639,0.0566063513276232,0.112295424386069,0.335546082568562,17.008913166475,0.126038858388337,0.0715966097300922,0.856185097619064,2.00652575412123,0.24171877416068,0.0453870794232204,0.992021863294404,26.7278670151749,0.509893947473783,0.0141357932927386,0.74811928674869,25.4735774273191,0.918988499206425,0.000376030773296666,0.979489255193116,2.11359957244853,0.0393435060656916,0.129917395376684,0.996478489269037,-2.58060634254834,0.472281372267737,0.0167935200629252,0.70746343585979,-0.932095606374196,0.475762056140507,0.0165333416576607,0.707490318449684,-0.362156018229157,0.480203908628197,0.0156954281852157,0.996761900327642,-3.7884325175824,0.673431891196591,0.00562192202696223,0.97086747632932,-88.4294258852315,0.0264968206430828,0.149016508673057,0.161962542341822,-4.98496297684472,0.531150030244863,0.0123715666110553,0.837715924056944,-1.16056968020677,0.578732490958447,0.00973784686016386,0.744516987206276,0.598569535703135,0.115736332042578,0.075520623227527,0.999916007882834,20.2995253051362,0.560962689588262,0.0110204518787068,0.890704111203001,2.78252496668529,0.0864083796225118,0.0918713863839254,0.388048990840246,0.0867693967165843,0.906898743533554,0.000434059671476466,0.964083596216901,-2.59214688486876,0.10632638124374,0.0819344141770177,0.34722936930582
"PCSK9_S688_M1_2_688",6.35911284572822,0.256009445850322,0.0401244529439073,0.971138153528671,-4.16623995389696,0.0818604316348271,0.0944727285719622,0.28407366087697,5.00034685855238,0.182196652825592,0.0566666327766825,0.698443638244552,28.7024119703531,0.00744455101471166,0.209213838290181,0.131857887572573,-1.9885504248947,0.81136150569811,0.00180649478164201,0.972477570635924,1.19706506894917,0.355537603562952,0.0285155872603311,0.992021863294404,77.9298870054719,0.00571148384138151,0.221467708118174,0.0692889053414722,223.275660846544,0.248430312655686,0.0472748188706707,0.744786340175611,0.8003315700479,0.301929902222994,0.0343298980168642,0.996478489269037,-5.20768731621026,0.0426255699710948,0.126037201895058,0.202038286263482,-1.93884267283158,0.0378143262870579,0.131836478556736,0.182200040042538,0.407692858761529,0.277646601703549,0.0367174175866285,0.99642589439204,0.949950757524534,0.88597414063539,0.000652517342149564,0.987584627041466,-92.5673227758125,0.000948254244317496,0.300930991288946,0.0229375014280018,2.40613540747933,0.681832390209677,0.00532065521091932,0.913757591992228,3.06221993856132,0.0401206652941519,0.125146130127725,0.166811554856812,0.0351603970862172,0.902014226790738,0.000481025449003059,0.999916007882834,39.0216862875886,0.122893832030101,0.0750499557023768,0.662622915308099,3.1689098873151,0.00594791800990295,0.219600156673824,0.120813674072708,1.14799595855126,0.0290973276620787,0.140255908294985,0.203746429385946,-2.20501833273844,0.0602625040685336,0.109265305257043,0.254377853208262
"PDC6I_S13_M1_2_13",12.9937791076613,0.303867889005137,0.0329976532123581,0.971138153528671,11.2989337207476,0.033863119577177,0.137175504794954,0.181675888011893,2.75381636599862,0.747461936556152,0.00339297643185862,0.935640644131022,-7.97319525247242,0.755000656767424,0.00318714750638092,0.916934423523356,13.5020006095489,0.47037479674873,0.0164042272093904,0.918559768538244,2.45565581370352,0.390981766195511,0.0246323943815917,0.992021863294404,5.90229035961349,0.930296191704106,0.000250799810628883,0.970331731397405,-259.661029818101,0.537643879067456,0.0137178904710315,0.886627188171065,1.55618643603954,0.373544249108345,0.0256235685103548,0.996478489269037,12.7659226020732,0.0262217469611372,0.149519250621564,0.156061687559026,4.70681575708551,0.0241972242796236,0.153387015378547,0.145775930762141,0.154057619347934,0.856824627110639,0.00103268607105324,0.996761900327642,-33.3121682730807,0.0198963303288803,0.158048984333461,0.533945155735042,-88.9089718869484,0.189758536111488,0.054805788516676,0.468372905863169,-24.7077448178259,0.0547469325378466,0.110506350771392,0.374104039008619,-1.8799033781274,0.587642702399369,0.00928991532594691,0.751684781594318,-0.452804017990451,0.47994712581298,0.0157136505030294,0.999916007882834,76.5907180578974,0.180567646944542,0.0570787431053147,0.719869342461136,0.172525865620991,0.950076849638297,0.00012850056629199,0.982278329375014,-2.42716326486067,0.0415559431175893,0.123490759562735,0.232342199954034,-3.66801444313251,0.170611477974942,0.0596902905997503,0.446245403451303
