"Accession","Coefficient","P_Value","R_Squared","Q_Value"
"ANT3_N224_H(6)N(5)S(2)",0.481719955279702,0.533178543247907,0.0126495134462338,0.995892677759284
"ANT3_N224_H(6)N(5)S(3)",0.775315666457715,0.345753385872227,0.0287213410459653,0.995892677759284
"ANT3_N224_H(6)N(5)S(3)F(1)",-0.158150179130148,0.776176385704646,0.00264627560439056,0.995892677759284
"ANT3_N224_H(9)N(6)S(3)F(1)",-1.03850514618644,0.15221650417666,0.0649867178426415,0.995892677759284
"APMAP_N160_H(5)N(4)F(4)",0.718255520267228,0.48127840400818,0.016127149021183,0.995892677759284
"APMAP_N160_H(5)N(4)S(2)",0.280248697020421,0.850238432062801,0.00116803741411641,0.995892677759284
"APOA_N61_H(12)N(2)",-0.557288856461818,0.512451515742359,0.0139668633112812,0.995892677759284
"APOA_N61_H(5)N(4)S(1)",0.210559440898048,0.666827959692745,0.00605727117076228,0.995892677759284
"APOA_N61_H(5)N(4)S(2)",-0.356512778365166,0.421676995064836,0.020942557507917,0.995892677759284
"APOA_N61_H(6)N(5)S(2)",0.165799515796108,0.744645254194732,0.00347169688071276,0.995892677759284
"APOB_N1368/N1377_H(9)N(2)",1.29524566106144,0.277678453170507,0.0378928050182287,0.995892677759284
"APOB_N1377_H(10)N(2)",-0.686602482225095,0.0767542600070119,0.0975761453119558,0.995892677759284
"APOB_N1377_H(3)N(6)",-0.794144774933865,0.165261704994518,0.0611637647989805,0.995892677759284
"APOB_N1377_H(9)N(2)_1",-0.281666927960264,0.604216323760029,0.00876932646570938,0.995892677759284
"APOB_N1377_H(9)N(2)_2",0.339361295658579,0.478730801507938,0.0163138102397352,0.995892677759284
"APOB_N1377_H(9)N(2)_3",-0.89011582256953,0.33671867494591,0.0298001553306226,0.995892677759284
"APOB_N1523_H(4)N(3)S(1)",-0.136154283250451,0.878610205202342,0.000764418580198652,0.995892677759284
"APOB_N1523_H(4)N(4)S(1)",-0.28447216935841,0.759619644665387,0.00306450727276238,0.995892677759284
"APOB_N1523_H(5)N(4)",-0.0473377696155438,0.817712411441381,0.00174004380207622,0.995892677759284
"APOB_N1523_H(5)N(4)F(2)",0.0577312856581552,0.939172132236881,0.000190883336974925,0.995892677759284
"APOB_N1523_H(5)N(4)S(1)",0.102459377591479,0.893482831310722,0.000587577744270912,0.995892677759284
"APOB_N1523_H(5)N(4)S(1)F(2)",0.42195570864258,0.699799024314415,0.00486224134477329,0.995892677759284
"APOB_N1523_H(5)N(4)S(2)",0.42905782831866,0.674320318387677,0.00577228695841545,0.995892677759284
"APOB_N1523_H(6)N(3)S(1)",0.0425415195216004,0.931888769759547,0.000239444025355996,0.995892677759284
"APOB_N1523_H(6)N(4)F(2)",-1.01099657011193,0.323487072452704,0.0314496659784336,0.995892677759284
"APOB_N1523_H(6)N(8)S(2)",0.23707904992379,0.684304470641082,0.00540492022107085,0.995892677759284
"APOB_N2239_H(5)N(4)S(1)F(2)",0.0628866894606884,0.921568450735311,0.000317743414988713,0.995892677759284
"APOB_N2239_H(5)N(4)S(2)_1",0.274066193832727,0.614106768520751,0.00829981738889037,0.995892677759284
"APOB_N2239_H(5)N(4)S(2)_2",-0.41772014446206,0.500172736034387,0.0147911467853401,0.995892677759284
"APOB_N2779_H(5)N(4)F(2)",0.309106453929272,0.715255533502978,0.00435329786350603,0.995892677759284
"APOB_N2779_H(5)N(4)F(4)",-0.000259725664593439,0.999711296196895,4.29206951636973e-09,0.999711296196895
"APOB_N2779_H(5)N(4)S(1)",0.0476979130330523,0.945784420173736,0.000151581479636808,0.995892677759284
"APOB_N2779_H(5)N(4)S(1)F(2)",-0.066327189272294,0.926150946820609,0.000281600387526998,0.995892677759284
"APOB_N2779_H(5)N(4)S(2)",-0.393426798729821,0.630991814783424,0.00753490606914362,0.995892677759284
"APOB_N2982_H(5)N(4)F(2)",-1.86448526499598,0.0419173815419336,0.126848682762596,0.995892677759284
"APOB_N2982_H(5)N(4)F(4)",0.233950045857147,0.750575717176477,0.00330710554823138,0.995892677759284
"APOB_N2982_H(5)N(4)S(1)F(2)",-0.061251928347215,0.942221163992898,0.000172195580642685,0.995892677759284
"APOB_N2982_H(5)N(4)S(2)_1",0.0453321890030238,0.951407150193066,0.000121735550820575,0.995892677759284
"APOB_N2982_H(5)N(4)S(2)_2",-0.55906736344906,0.456783931061299,0.0179895190815087,0.995892677759284
"APOB_N3224_H(4)N(3)S(1)",-1.40219326567836,0.151005654817075,0.0653594794098889,0.995892677759284
"APOB_N3224_H(5)N(4)S(1)",-0.369290245389887,0.591811619294128,0.00938134610567466,0.995892677759284
"APOB_N3224_H(5)N(4)S(1)F(2)",0.099377519705097,0.861727824722089,0.000994025749633247,0.995892677759284
"APOB_N3224_H(5)N(4)S(2)",0.590500303058138,0.162930097378079,0.0618223783095187,0.995892677759284
"APOB_N3224_H(5)N(4)S(2)F(1)",-0.349503166577794,0.620527578166192,0.00800357489574835,0.995892677759284
"APOB_N3224_H(6)N(5)S(2)F(2)",0.807114393721378,0.355800653163792,0.0275642540891733,0.995892677759284
"APOB_N3411_H(5)N(3)S(1)",0.0239266098499881,0.965626803416434,6.08775425246765e-05,0.997817041926642
"APOB_N3411_H(5)N(4)",-0.732255706268505,0.362527643242405,0.0268135036337053,0.995892677759284
"APOB_N3411_H(5)N(4)F(2)",0.0690698872742392,0.916387241813589,0.000361262238513165,0.995892677759284
"APOB_N3411_H(5)N(4)S(1)",0.133088147007051,0.836367416819432,0.00139750992772232,0.995892677759284
"APOB_N3411_H(5)N(4)S(2)",0.884730735800541,0.221794568851297,0.0477539984897933,0.995892677759284
"APOB_N3465_H(5)N(4)F(2)",-0.458211459217931,0.541538706023255,0.0121433434788434,0.995892677759284
"APOB_N3895_H(5)N(4)S(1)F(2)",0.136351371826489,0.845951415641342,0.00123668324519353,0.995892677759284
"APOB_N3895_H(5)N(4)S(2)",0.146969344031058,0.826513828014219,0.00157354990100891,0.995892677759284
"APOB_N3895_H(6)N(5)S(1)F(2)",-0.129992260137511,0.820704313978103,0.00168246203851227,0.995892677759284
"APOB_N3895_H(6)N(5)S(2)",-0.156535325221921,0.749646499962089,0.00333260481081066,0.995892677759284
"APOB_N3895_H(6)N(5)S(2)F(1)",-1.10345324518766,0.0830735550756334,0.0937645949624874,0.995892677759284
"APOB_N3895_H(6)N(5)S(2)F(2)",-0.183881606747528,0.837104855992583,0.00138477231691899,0.995892677759284
"APOB_N3895_H(6)N(5)S(3)",-0.0092125461088275,0.990716247399264,4.43841053120068e-06,0.998920053473657
"APOB_N3895_H(6)N(5)S(3)F(1)",0.271079692699049,0.534472396270414,0.0125702517474219,0.995892677759284
"APOB_N3895_H(8)N(7)",-0.0222045374588526,0.976595990490127,2.82137421088959e-05,0.997817041926642
"APOB_N983_H(5)N(4)F(2)",0.648106815426629,0.374135372847599,0.0255610650912126,0.995892677759284
"APOB_N983_H(5)N(4)F(4)",0.0625915657397794,0.95187849319203,0.000119382658886691,0.995892677759284
"APOB_N983_H(5)N(4)S(1)",-0.274102920753483,0.585957719702932,0.00967933301576641,0.995892677759284
"APOB_N983_H(5)N(4)S(1)F(2)",-0.738084204252889,0.381626339997771,0.0247804958303566,0.995892677759284
"APOB_N983_H(5)N(4)S(2)",-1.44635058887331,0.128683424492743,0.0728727980131992,0.995892677759284
"APOB_N983_H(7)N(6)S(3)",0.340437196308966,0.655817946896763,0.00649081480001129,0.995892677759284
"APOD_N65_H(5)N(4)F(4)",-0.457380784512277,0.580058637927299,0.00998569574807954,0.995892677759284
"APOD_N65_H(5)N(4)S(1)",0.158908661458864,0.787048037593997,0.00238955852531484,0.995892677759284
"APOD_N65_H(5)N(4)S(1)F(2)",-0.486082988456942,0.633284581338219,0.00743452172157664,0.995892677759284
"APOD_N65_H(5)N(4)S(2)",-0.385547241782301,0.743446794452025,0.0035054928762583,0.995892677759284
"APOD_N65_H(6)N(5)",-0.240192599698323,0.562681313606919,0.0109245731568149,0.995892677759284
"APOD_N65_H(6)N(5)F(2)",-0.375068859478821,0.507733746873272,0.0142795990515819,0.995892677759284
"APOD_N65_H(6)N(5)F(6)",-0.871317469124957,0.281470197858748,0.0373110977380137,0.995892677759284
"APOD_N65_H(6)N(5)S(1)",0.258971263932074,0.632321542088016,0.00747658661929809,0.995892677759284
"APOD_N65_H(6)N(5)S(1)F(2)",-1.47138623438989,0.0594395859710565,0.109930834135403,0.995892677759284
"APOD_N65_H(6)N(5)S(2)",-0.203793760782108,0.534629569876629,0.0125606464937175,0.995892677759284
"APOD_N65_H(6)N(5)S(2)F(2)",-0.771144001898655,0.193248091295845,0.0539747728680488,0.995892677759284
"APOD_N65_H(6)N(5)S(3)",-0.682237904745259,0.273388877899343,0.0385626240517207,0.995892677759284
"APOD_N65_H(7)N(6)S(1)F(4)",0.297288354864638,0.414687588850993,0.0215741110175281,0.995892677759284
"APOD_N65_H(7)N(6)S(2)",-0.305166716856147,0.449386714824397,0.0185827696594481,0.995892677759284
"APOD_N65_H(7)N(6)S(2)F(2)",0.359545066050341,0.200136966757772,0.0523825424566444,0.995892677759284
"APOD_N65_H(7)N(6)S(3)",0.0258389952775331,0.937974970276747,0.000198485455935565,0.995892677759284
"APOD_N65_H(8)N(7)F(1)",-1.12235777595678,0.094803962752239,0.0874200221763185,0.995892677759284
"APOD_N98_H(10)N(9)",-0.991736905185455,0.346667802508436,0.0286142092045284,0.995892677759284
"APOD_N98_H(12)N(2)_1",-0.822059807274385,0.319145681464623,0.0320098289793418,0.995892677759284
"APOD_N98_H(12)N(2)_2",-0.621672680178024,0.0536618950544644,0.114882564262024,0.995892677759284
"APOD_N98_H(4)N(6)S(2)F(2)",-0.152471148106365,0.762856031069017,0.00298013659096379,0.995892677759284
"APOD_N98_H(5)N(4)",0.0398239673225143,0.913533073477925,0.000386440903216131,0.995892677759284
"APOD_N98_H(5)N(4)F(1)",-0.661368862286836,0.228041909595324,0.0465143761569249,0.995892677759284
"APOD_N98_H(5)N(4)F(2)_1",-1.45142334744728,0.208297575202972,0.050574472889904,0.995892677759284
"APOD_N98_H(5)N(4)F(2)_2",-0.581267511763696,0.191856434022079,0.0543041592384012,0.995892677759284
"APOD_N98_H(5)N(4)F(3)_1",-0.868345102486102,0.198629659346188,0.0527256063023321,0.995892677759284
"APOD_N98_H(5)N(4)F(3)_2",0.309268355934878,0.461538837079928,0.0176159199675077,0.995892677759284
"APOD_N98_H(5)N(4)F(4)",0.263156499609924,0.732816311053411,0.00381320801849078,0.995892677759284
"APOD_N98_H(5)N(4)F(5)",0.305146328440942,0.509161279636085,0.0141844517957793,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(1)_1",-0.594090208537509,0.255880775415755,0.041433853742988,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(1)_2",-1.01144874778774,0.182179978715996,0.0566708303077119,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(2)_1",-0.538549144261849,0.593075114466824,0.00931780811942275,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(2)_2",0.347661333704307,0.642783316257928,0.00702730654198909,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(3)_1",0.551913664150736,0.452450353567594,0.0183352687301617,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(3)_2",-0.751681430586758,0.238590397395153,0.0445079809791606,0.995892677759284
"APOD_N98_H(5)N(4)S(1)F(4)",-1.27955998594997,0.0457263672098708,0.122635466939365,0.995892677759284
"APOD_N98_H(5)N(4)S(1)_1",-1.31887508956708,0.0996279457147739,0.0850433269141505,0.995892677759284
"APOD_N98_H(5)N(4)S(1)_2",-0.890023901276277,0.0915057158853429,0.0891182868832882,0.995892677759284
"APOD_N98_H(5)N(4)S(2)F(1)_1",-0.538640860642101,0.549561293785223,0.0116707023994646,0.995892677759284
"APOD_N98_H(5)N(4)S(2)F(1)_2",-0.12746198263612,0.894524010435376,0.00057608313589574,0.995892677759284
"APOD_N98_H(5)N(4)S(2)F(3)",-1.46956145380101,0.0239846775030044,0.153811346989819,0.995892677759284
"APOD_N98_H(5)N(4)S(2)F(4)_1",-0.447432447760357,0.354195392073553,0.0277462032348311,0.995892677759284
"APOD_N98_H(5)N(4)S(2)F(4)_2",-0.551047377340398,0.600065071096271,0.00897123659258524,0.995892677759284
"APOD_N98_H(5)N(4)S(2)_1",0.098357371060784,0.933268766261534,0.000229818234610222,0.995892677759284
"APOD_N98_H(5)N(4)S(2)_2",0.543467587136723,0.62097841487675,0.0079830239751101,0.995892677759284
"APOD_N98_H(5)N(7)S(2)F(3)",-0.380468260343217,0.596654908369728,0.00913927706372622,0.995892677759284
"APOD_N98_H(6)N(3)S(2)F(1)",-0.085954946179016,0.831835489193751,0.0014771230903776,0.995892677759284
"APOD_N98_H(6)N(4)F(2)",0.126300603929081,0.913423531964715,0.000387424335056754,0.995892677759284
"APOD_N98_H(6)N(5)",-1.08934616500237,0.0481712801571186,0.120111843755132,0.995892677759284
"APOD_N98_H(6)N(5)F(1)_1",-0.822020336069054,0.102164665372445,0.0838410470020244,0.995892677759284
"APOD_N98_H(6)N(5)F(1)_2",-0.713188929742981,0.101527294802152,0.0841401828764439,0.995892677759284
"APOD_N98_H(6)N(5)F(2)_1",-1.01012872513439,0.38776036485914,0.0241568338989872,0.995892677759284
"APOD_N98_H(6)N(5)F(2)_2",0.719883452035392,0.436675650561149,0.0196375709645328,0.995892677759284
"APOD_N98_H(6)N(5)F(3)_1",-1.14100785817351,0.200549127268329,0.0522892411652627,0.995892677759284
"APOD_N98_H(6)N(5)F(3)_2",-1.49001961043176,0.085396402101083,0.0924378407735339,0.995892677759284
"APOD_N98_H(6)N(5)F(6)",-1.24211669577006,0.126273388553836,0.0737662071802503,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(1)_1",-1.02475124975692,0.220124176603907,0.0480922626021849,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(1)_2",-0.178861745131682,0.82700572442938,0.0015645032561532,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(2)_1",-0.244612990094847,0.714712308025478,0.00437064631804092,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(2)_2",0.312703751677433,0.630221990691501,0.00756879557669996,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(3)_1",-0.257812316597096,0.747114485032309,0.00340263332676964,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(3)_2",-0.111295807578695,0.86179907373638,0.000992991715088354,0.995892677759284
"APOD_N98_H(6)N(5)S(1)F(4)",-0.942778883917212,0.072646326160782,0.100230087617795,0.995892677759284
"APOD_N98_H(6)N(5)S(1)_1",0.104214325209364,0.898406306885651,0.000534239619947045,0.995892677759284
"APOD_N98_H(6)N(5)S(1)_2",-0.920020206435153,0.286788406592196,0.036511118323149,0.995892677759284
"APOD_N98_H(6)N(5)S(2)F(1)_1",-0.742977297692686,0.326742135542473,0.0310359293026792,0.995892677759284
"APOD_N98_H(6)N(5)S(2)F(1)_2",0.191597102648988,0.799193292319226,0.00211926079287004,0.995892677759284
"APOD_N98_H(6)N(5)S(2)F(2)",0.176845044891523,0.669942462922183,0.00593782770444246,0.995892677759284
"APOD_N98_H(6)N(5)S(2)F(3)_1",-1.99784386539573,0.00304346292805424,0.250056593841838,0.597388294735219
"APOD_N98_H(6)N(5)S(2)F(3)_2",0.420842844447725,0.641126015807132,0.00709735778340581,0.995892677759284
"APOD_N98_H(6)N(5)S(2)F(4)",-0.898958427414528,0.272075326850242,0.0387702825466678,0.995892677759284
"APOD_N98_H(6)N(5)S(2)_1",0.108515092001435,0.87447490732106,0.000817808353254626,0.995892677759284
"APOD_N98_H(6)N(5)S(2)_2",-0.502810566066328,0.546388689487436,0.0118561005573486,0.995892677759284
"APOD_N98_H(6)N(5)S(3)",0.216610976916618,0.62103442330156,0.00798047316501068,0.995892677759284
"APOD_N98_H(6)N(5)S(3)F(1)_1",0.585874664644424,0.470977644222192,0.0168917555155055,0.995892677759284
"APOD_N98_H(6)N(5)S(3)F(1)_2",0.325708347086328,0.664084831954729,0.0061636330810998,0.995892677759284
"APOD_N98_H(6)N(5)S(3)F(4)",-0.880721668135221,0.352843932352665,0.0279002352061301,0.995892677759284
"APOD_N98_H(7)N(6)",0.613275500073567,0.144603515525168,0.0673856035522969,0.995892677759284
"APOD_N98_H(7)N(6)F(1)",-1.99158326661664,0.0175781414400376,0.168705856907476,0.995892677759284
"APOD_N98_H(7)N(6)F(3)_1",0.0776981220166787,0.899918216684442,0.000518377556217899,0.995892677759284
"APOD_N98_H(7)N(6)F(3)_2",-0.791163167556112,0.386509855764802,0.0242828654057867,0.995892677759284
"APOD_N98_H(7)N(6)S(1)",-0.692116238811495,0.265786457801151,0.0397815020066027,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(1)_1",0.108734677751418,0.857728385933997,0.00105295823077435,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(1)_2",-1.38238746718678,0.140287642982399,0.0688067454816043,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(2)",0.0354238966824589,0.947416275857715,0.000142581390048417,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(3)",-0.558551620692987,0.382349525029751,0.0247062511496479,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(5)",-0.610429924389661,0.565751508177371,0.0107546657588019,0.995892677759284
"APOD_N98_H(7)N(6)S(1)F(6)",-0.342213894535309,0.573355507434777,0.010341343535445,0.995892677759284
"APOD_N98_H(7)N(6)S(2)",-0.112762928273878,0.87817653001255,0.000769931159714861,0.995892677759284
"APOD_N98_H(7)N(6)S(2)F(1)_1",0.191787633966844,0.748472685081672,0.00336496987735658,0.995892677759284
"APOD_N98_H(7)N(6)S(2)F(1)_2",-0.728621523413012,0.357576537109645,0.0273642323890414,0.995892677759284
"APOD_N98_H(7)N(6)S(2)F(3)",-1.29567478292885,0.0621168111297135,0.107798677379747,0.995892677759284
"APOD_N98_H(7)N(6)S(3)F(1)",0.237921821173549,0.697487633932163,0.00494110839649949,0.995892677759284
"APOD_N98_H(7)N(6)S(3)F(6)",0.412830748318936,0.46933675962925,0.0170160068278971,0.995892677759284
"APOD_N98_H(8)N(7)F(1)",-0.259000998414568,0.718931848671444,0.00423691064624829,0.995892677759284
"APOD_N98_H(8)N(7)F(3)",-0.611193964525908,0.426242033338405,0.0205382263732867,0.995892677759284
"APOD_N98_H(8)N(7)S(1)F(1)_1",-0.924482353200658,0.16088950984775,0.0624072888552886,0.995892677759284
"APOD_N98_H(8)N(7)S(1)F(1)_2",-1.49287578392674,0.0911297235687776,0.089315891838212,0.995892677759284
"APOD_N98_H(8)N(7)S(1)F(3)",0.216680231919624,0.735177757176242,0.00374361314525213,0.995892677759284
"APOD_N98_H(8)N(7)S(1)_1",0.404256971214387,0.562611166858243,0.0109284756788787,0.995892677759284
"APOD_N98_H(8)N(7)S(1)_2",0.544550155917026,0.272750872660214,0.0386633350417009,0.995892677759284
"APOD_N98_H(8)N(7)S(2)F(1)_1",0.902628878441102,0.429077680277063,0.02029024969803,0.995892677759284
"APOD_N98_H(8)N(7)S(2)F(1)_2",-0.851583148250924,0.262378206032563,0.0403416094553848,0.995892677759284
"APOD_N98_H(8)N(7)S(2)F(3)",-0.187139671998212,0.832396285543653,0.00146714686000221,0.995892677759284
"APOD_N98_H(8)N(7)S(3)F(3)",0.133887905450809,0.800504437403924,0.00209111100011577,0.995892677759284
"APOD_N98_H(8)N(7)S(4)F(1)",1.06111284329173,0.296172737385836,0.0351429742890646,0.995892677759284
"APOD_N98_H(8)N(7)_1",-0.753916754534127,0.220545809440311,0.0480066021151484,0.995892677759284
"APOD_N98_H(8)N(7)_2",0.223090771528498,0.795053148975233,0.00220946168897437,0.995892677759284
"APOD_N98_H(9)N(8)S(1)F(1)",-0.795962930006291,0.314727020451854,0.0325899951686156,0.995892677759284
"APOD_N98_H(9)N(8)S(2)F(1)",-0.769487484130173,0.22301688753923,0.0475083212835158,0.995892677759284
"APOD_N98_H(9)N(8)S(3)F(1)",0.785848296733007,0.204036961424328,0.0515082556909302,0.995892677759284
"APOF_N267_H(6)N(5)S(3)",-0.734268430092634,0.241035110263798,0.0440577068662471,0.995892677759284
"APOH_N162_H(12)N(2)",0.380594714920046,0.500659857325758,0.0147578013119713,0.995892677759284
"APOH_N162_H(4)N(3)S(1)",-0.0144544187031556,0.953808890019299,0.000109986701484344,0.995892677759284
"APOH_N162_H(5)N(4)F(2)",-0.642320464201098,0.0214078197232699,0.159271000645758,0.995892677759284
"APOH_N162_H(5)N(4)F(3)",-0.533027928619986,0.181840716153676,0.0567563287657702,0.995892677759284
"APOH_N162_H(5)N(4)S(1)",0.0233426950301261,0.9724960749211,3.89685870339093e-05,0.997817041926642
"APOH_N162_H(5)N(4)S(1)F(1)",0.792460651685839,0.272997842837183,0.0386243163452164,0.995892677759284
"APOH_N162_H(5)N(4)S(1)F(2)",0.105564378166996,0.866648584430849,0.000923910430228211,0.995892677759284
"APOH_N162_H(5)N(4)S(1)F(3)",0.891271818660095,0.202297037370794,0.0518959538092462,0.995892677759284
"APOH_N162_H(5)N(4)S(2)F(1)",0.769505290620065,0.239023103268438,0.0444278923814081,0.995892677759284
"APOH_N162_H(5)N(4)S(2)F(2)",0.470605739976594,0.456173512435468,0.0180379153138635,0.995892677759284
"APOH_N162_H(5)N(4)S(2)_1",0.624390295245542,0.417828663743633,0.0212883948985879,0.995892677759284
"APOH_N162_H(5)N(4)S(2)_2",0.0857743297813104,0.886471919157635,0.000667989433523657,0.995892677759284
"APOH_N162_H(5)N(5)S(3)F(1)",-1.03067085188022,0.051210731853488,0.11714745739817,0.995892677759284
"APOH_N162_H(5)N(7)F(1)",0.529181485333108,0.556856506861749,0.011251780411218,0.995892677759284
"APOH_N162_H(6)N(4)S(2)",0.199788371682915,0.74522646370315,0.00345537193797379,0.995892677759284
"APOH_N162_H(6)N(4)S(2)F(1)",-0.185705220361615,0.84859866838499,0.00119405461369648,0.995892677759284
"APOH_N162_H(6)N(5)S(1)",-0.801513385542611,0.175154678271682,0.0584782846087542,0.995892677759284
"APOH_N162_H(6)N(5)S(1)F(2)",-0.0562734326168057,0.846612606152482,0.00122596357962313,0.995892677759284
"APOH_N162_H(6)N(5)S(2)",0.277327901634084,0.582303844980881,0.00986836814335246,0.995892677759284
"APOH_N162_H(6)N(5)S(2)F(1)",0.713472640880983,0.208777572122877,0.0504706329766121,0.995892677759284
"APOH_N162_H(6)N(5)S(2)F(2)",-0.17583310564853,0.626284536274488,0.00774358823205366,0.995892677759284
"APOH_N162_H(6)N(5)S(2)F(3)",0.670821524661132,0.196318123767086,0.0532574446362152,0.995892677759284
"APOH_N162_H(6)N(5)S(3)",0.206944483924807,0.685018037563691,0.00537920029448903,0.995892677759284
"APOH_N162_H(6)N(5)S(3)F(1)",0.60143081658959,0.24333005708219,0.0436398536215045,0.995892677759284
"APOH_N162_H(6)N(5)S(3)F(2)",0.309335620827955,0.535873213274003,0.0124848214578522,0.995892677759284
"APOH_N162_H(7)N(6)S(2)",-0.704274081429604,0.296065097864663,0.0351583624473896,0.995892677759284
"APOH_N162_H(7)N(6)S(3)F(2)",0.302466691027093,0.63133448291456,0.00751985083115842,0.995892677759284
"APOH_N162_H(7)N(6)S(4)",0.244249205447406,0.761989597823352,0.00300259845112905,0.995892677759284
"APOH_N253_H(5)N(4)F(2)",-1.37127909177408,0.0585224886339779,0.110683569727556,0.995892677759284
"APOH_N253_H(5)N(4)F(4)",-0.434692525445622,0.61001336308493,0.00849217901323174,0.995892677759284
"APOH_N253_H(5)N(4)S(1)",0.0602185920464577,0.895701461274716,0.000563223159311285,0.995892677759284
"APOH_N253_H(5)N(4)S(1)F(2)",-0.385200189708352,0.636898973884547,0.00727793245434217,0.995892677759284
"APOH_N253_H(5)N(4)S(1)F(3)",-0.274883579315559,0.666501181065177,0.00606988448264187,0.995892677759284
"APOH_N253_H(5)N(4)S(2)",-0.512759557904243,0.527315660696506,0.0130129822084327,0.995892677759284
"APOH_N253_H(6)N(5)F(4)",0.569630486946998,0.6112484516625,0.00843384908975893,0.995892677759284
"APOH_N253_H(6)N(5)F(6)",1.46399214656036,0.290727719472064,0.0359301844375109,0.995892677759284
"APOH_N253_H(6)N(5)S(1)F(2)",0.261287608534617,0.50064225276649,0.0147590054769169,0.995892677759284
"APOH_N253_H(6)N(5)S(2)",0.731574284632895,0.382564609963449,0.024684207053242,0.995892677759284
"APOH_N253_H(6)N(5)S(2)F(2)",-0.262840643784623,0.545647172678443,0.0118997167532754,0.995892677759284
"APOH_N253_H(6)N(5)S(2)F(3)",-1.19764806850456,0.0569249206702949,0.112023670424207,0.995892677759284
"APOH_N253_H(6)N(5)S(3)",-0.659920517200757,0.0563323635879949,0.112530382477102,0.995892677759284
"APOH_N253_H(6)N(5)S(3)F(1)",-0.490307152706632,0.322468526446758,0.0315802235147753,0.995892677759284
"APOH_N253_H(8)N(7)S(1)",-0.858276911947326,0.106437674167571,0.0818845021202358,0.995892677759284
"APOM_N135_H(5)N(4)F(2)",-0.513082087888178,0.480278793883872,0.0162002006313881,0.995892677759284
"APOM_N135_H(5)N(4)S(1)",-0.189931419755967,0.609791676712113,0.00850267523004291,0.995892677759284
"APOM_N135_H(5)N(4)S(1)F(2)",-1.76887933648206,0.121469000835833,0.0756024274377317,0.995892677759284
"APOM_N135_H(5)N(4)S(2)",-1.37254583095774,0.147774532678885,0.0663702172182058,0.995892677759284
"APOM_N135_H(6)N(5)S(2)F(2)",0.0100218469010518,0.985914608342961,1.02174487602067e-05,0.998298313752391
"APOM_N135_H(6)N(5)S(3)",-0.292193953010555,0.654568411608425,0.00654114346960391,0.995892677759284
"ATRN_N1073_H(5)N(4)S(1)F(2)",-0.481271950014892,0.556058906930329,0.0112970852358296,0.995892677759284
"ATRN_N1073_H(5)N(4)S(2)",0.200131511444262,0.829764574716127,0.00151426907994213,0.995892677759284
"ATRN_N1082_H(5)N(4)S(2)",0.273045855376132,0.745791327049327,0.00343954668692811,0.995892677759284
"ATRN_N300_H(5)N(4)S(2)",0.074831854913231,0.924902196882012,0.000291231431557787,0.995892677759284
"ATRN_N300_H(6)N(5)S(3)",-0.521907539658276,0.297649036111859,0.0349326191608353,0.995892677759284
"ATRN_N416_H(9)N(2)",0.415680518718933,0.140154830220524,0.068851219798881,0.995892677759284
"ATRN_N731_H(5)N(4)S(1)F(2)",-0.184891139927734,0.885884875117867,0.000674960912419266,0.995892677759284
"ATRN_N731_H(5)N(4)S(2)",-0.361838976468246,0.704794857594185,0.00469424628192388,0.995892677759284
"B3AT_N642_H(5)N(4)S(1)F(2)",-1.06795019875146,0.325636197216308,0.0311759061977316,0.995892677759284
"B3AT_N642_H(5)N(4)S(2)",-0.779681014212979,0.0602359813594167,0.10928661189943,0.995892677759284
"B3AT_N642_H(5)N(4)S(2)F(1)",-0.233829930627379,0.712528976717554,0.00444076596623933,0.995892677759284
"B3AT_N642_H(6)N(6)",0.128370779379577,0.873347277134019,0.000832687025519602,0.995892677759284
"B3AT_N642_H(6)N(6)F(1)",-0.417795706709081,0.457462103820235,0.0179358676954928,0.995892677759284
"B3AT_N642_H(6)N(6)F(2)",-0.168903819917416,0.838054385669541,0.00136846063213151,0.995892677759284
"B3AT_N642_H(6)N(7)F(1)",0.0502659591598712,0.929025235440817,0.000260052434542718,0.995892677759284
"B3AT_N642_H(7)N(7)",-1.01161556711495,0.0653757790299397,0.105325209960472,0.995892677759284
"B3AT_N642_H(7)N(7)F(1)",0.755262927339273,0.24816697898144,0.0427741227614641,0.995892677759284
"B3AT_N642_H(7)N(7)F(6)",-0.21928807805503,0.788914280818202,0.00234689886734399,0.995892677759284
"B3AT_N642_H(7)N(8)F(1)",0.325572001495166,0.584748787620657,0.00974161761014717,0.995892677759284
