"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"BTD_N349_H(7)N(7)S(1)F(3)",21.7444564491833,22.8923194908458,18.9500218019231,19.5309435457496,21.9661280739221,22.0789486678254,21.1661158450922,22.2950567891389,21.0414571200049,20.9237782687941,20.1170913901235,19.67427032585,20.3232699545725,22.4533986386155,22.6282977083248,19.9474284055105,21.3722154209187,21.6841679119889,20.9219049998349,22.812605945271,21.881184986444,22.286211774763,21.6152412154856,20.5262773303393,22.2129474789537,21.3414373778013,21.8493215598518,20.0901221512568,21.8980371800528,20.8530901499199,20.9469787915096,20.2070311122354,23.0083918502979,21.5708982072982
"BTD_N349_H(7)N(7)S(2)F(1)",21.9560405799236,23.0602485494227,18.977417364841,19.679518095003,21.9882774926117,22.1467871576962,21.2890896867072,22.4103722247268,20.809621629738,21.1051812003135,20.062586061494,20.0683960058247,20.4038230877933,22.4962544678953,22.7715080677499,19.6468321597237,21.4025431632827,21.7559207992366,20.4669592777961,22.771185504867,21.9897345602446,22.4507229578545,21.751337693803,20.8231274302871,22.2712945951353,21.4374018581719,21.9698815800233,20.1704640536453,22.0394422662101,20.9576475123455,21.0809921247302,20.725444443312,23.1307757277939,21.6675744657191
"BTD_N349_H(8)N(7)F(1)",23.6177965891001,21.4734419193013,22.9121134170184,22.0511352057752,23.4764634062166,24.6615808854019,23.7944189234857,23.6806336048473,24.9389783591763,22.5235893110291,20.5594698067265,22.4425169223954,25.0442353003779,24.265607082875,23.9739175713627,25.036220888152,25.4954622753547,22.7541500106702,23.579921964438,25.3377534315603,21.7512598488347,24.1632145597827,23.6602712359471,23.5393603734168,22.4875017330042,23.013286931892,24.1064147590351,21.4377851857465,24.6449959189473,23.7489147874418,24.7790366673105,23.2172453141822,23.5036347973665,23.5807603334358
"C163A_N1027_H(5)N(4)F(2)",17.874211151397,17.3899062915128,18.1336489756047,19.2007446391912,19.0435970337482,19.454081744049,17.9089146975056,17.634527405685,19.0325676384564,17.427850131934,17.6085255271758,16.3488534718562,18.7047321063659,18.4894049995506,18.0526190169354,15.6229127666635,17.2504194563715,17.808583841028,16.3774498890959,16.7842576452821,17.4783170563186,17.5137103531397,16.6721930539011,17.1838351744664,18.1170724540317,17.4202001918636,18.0303202817138,15.0204955376461,18.4956851841806,16.8898720384981,15.468447453734,17.5705535248897,16.9408420996182,15.9440508204675
"C163A_N1027_H(5)N(4)S(1)",16.2214696481121,19.3009967713393,18.8398324722987,19.2147625755323,17.3994987626977,19.1301726444685,19.2919730191535,18.9401530955649,18.9929660398544,17.2465216590312,17.6204380822149,16.2957759000412,21.3155759801614,17.5619454609956,18.8012784761929,15.6757517955806,17.2164923517911,20.066670622129,18.7838316248254,18.2794990241249,17.4365564811699,17.5238635607784,16.6996125432562,19.0204343462506,19.0164484845645,20.3926470802437,18.9501850618667,16.8955812332488,18.4081097418624,17.34254639046,18.0529363353968,19.4860784869463,18.9956922207025,18.3543117188319
"C1QA_N146_H(4)N(3)S(2)F(2)",20.3948156244967,20.8068172870707,20.3808433044511,22.8643404136953,23.0270821147176,19.8559808782392,18.296769414975,20.3031735717917,16.9407439667951,21.7273644962042,19.5040706305593,24.4958990641403,22.3472979255337,21.628025467536,18.1666836114156,25.2574231499166,20.2072543655726,18.5921374966736,21.3587526931517,19.1761349714349,20.1209895737594,17.2076780631233,23.3862501582686,23.4497843829037,20.6570106576276,21.2071830715903,20.1396297805228,22.4315360054699,18.5582283663958,19.4118483056503,20.8414441247889,22.4430475674238,18.1077541834066,20.4997164859881
"C1QA_N146_H(4)N(8)F(1)",18.9164630118667,20.8622251197575,17.4629489438104,16.9127756425826,19.5919613074641,20.0548916164705,18.9558057764935,17.2530437244504,18.0931634315576,19.3263665247486,19.3663598998495,18.5864492208912,19.9817090313101,17.5440890935956,18.2282511559319,19.3837500447657,19.542356857452,19.2132322375268,16.9884045461244,18.2672945183023,20.7498605813588,17.4706749465431,17.4371544835198,18.032184624963,18.4789957479288,19.0114362429972,18.94448173,19.3049292989074,18.8295391036702,19.0184490968478,17.1347920456678,17.6410454745118,18.8325825652357,18.211966672816
"C1QA_N146_H(5)N(4)F(2)",17.4399882401006,18.9521569823,19.2161890264594,18.8737397905984,19.3174257308813,18.2783520034091,16.8726388954008,18.099586596761,18.828897105902,19.8171670527,20.675930499904,19.5969547705398,18.588717907478,16.8558869513283,19.8112602623613,17.9004588978802,17.6011797536506,18.3312712851951,18.2816890112992,17.3207694231618,18.705799631687,17.1815841435049,19.0681567183233,19.2201263328928,18.2338173939312,21.3461132034399,17.4395729022526,16.4884669247591,18.6439333947879,18.3355784534605,18.0870151078531,17.5188074356435,17.0036477435498,16.4824564014327
"C1QA_N146_H(5)N(4)F(3)_1",20.4864242951448,20.9650790705037,20.6486015138917,21.9527425778755,21.1675140415585,22.1982602655535,20.7505121066289,20.278561202501,20.2307299435184,21.3555825781172,21.2447547619709,18.646581971723,18.3435679019572,19.3056762027947,20.6486420576856,19.3429020268166,21.0242945942,20.4263494899055,17.7107558717752,20.2589075915296,20.8340970135762,19.6093555080732,18.9615080932777,19.8984014986071,20.4578711537876,21.8272164847628,22.6038043379912,19.9677105007601,20.6624346621094,21.0758597839852,19.186816122961,19.325145250945,20.0559820418466,19.8430892670872
"C1QA_N146_H(5)N(4)F(3)_2",21.5761564044955,21.4286563719792,21.8117150100639,22.5598349887245,23.4385072999096,21.3177190318004,20.6823916542319,21.8990449981641,23.1081675466191,23.4541778854214,22.9462525912992,22.3159212776651,21.8027550755145,21.5136058381725,22.863338990552,21.1588187983387,21.6255144078307,20.8003095073811,21.8129889657057,22.0105490013041,22.7546327166448,22.1683223878369,21.5896833058737,23.1984648891641,22.6220186055331,23.5159801210488,21.984383707122,20.2385736004966,23.0048785817778,22.6211887577572,20.5833446341196,22.1475731778628,22.4002584416501,21.8210137864699
"C1QA_N146_H(5)N(4)F(4)",20.5969937133155,19.4138658381553,21.1653307911922,20.4733289354791,20.6976940954414,18.2259822466462,18.2045650344648,19.6768743036739,20.2739830889516,20.4037200709933,21.7054226056279,20.0491625945407,20.6432227283824,20.7715133171278,19.8745283798442,19.6499954389429,19.7622945914584,18.4659827687551,20.4656580818456,19.7322556305681,21.5989225122953,19.389772451597,19.2474564691242,19.7291733385916,21.6486146453751,20.3914114789333,18.9259808729866,20.1780013436231,21.6935068276165,21.3216748800837,19.3936375943801,19.732218439372,18.988130106134,19.1244874516903
"C1QA_N146_H(5)N(4)S(1)",18.6577583280825,18.8733975417591,18.8629560547161,18.6049001089269,19.4349129376227,17.8599719418385,17.2899513702656,19.111523646805,19.0077626942963,19.8021758322636,20.515398950001,19.5907096262021,18.7539089403037,17.8021949761494,19.9551865592851,18.0830206471429,21.3988763612878,17.808583841028,18.4666934900097,18.6898516743046,18.7806927471125,18.7479007755233,18.7268613107521,19.2556442344149,18.5073060389043,21.4475778078238,17.8348212033647,17.15381019889,19.4490572239837,19.176132596363,16.8736083769878,17.9056050387949,18.2829102381027,17.7438280261014
"C1QA_N146_H(5)N(4)S(1)F(1)_1",18.5583848379066,18.5072454193145,15.5139767276644,19.0166026703876,16.8993341316077,16.4126091808452,15.6066831456124,18.8476473119859,17.6787357189129,15.9686365956756,15.613564252223,17.9729238794287,18.0521507242134,18.0611471787415,17.8042835026826,18.0759526002559,18.0877653275544,15.9571419221765,16.6473350832361,17.2320217248233,17.3304205723088,16.038824393112,15.5760684509139,15.6654915973116,17.0715281165607,17.1699988787725,18.8621029745778,17.1030561101979,17.0321127736173,17.7106746746988,18.0612938992109,17.0838752443817,17.4544872107585,17.3741797547743
"C1QA_N146_H(5)N(4)S(1)F(1)_2",21.2612769084898,20.6709925039826,21.1149062471461,22.2118795133601,23.4265843337818,21.1364667212934,20.5640521426418,21.8643625668441,23.0679757205115,23.4390567320574,22.7617123963638,22.08317065017,21.5939267126241,21.3383832947865,22.8117574326881,20.9722598346409,19.0646409720089,19.7055261971232,21.7421755807503,21.9173621058117,22.7309557119265,22.1829344505849,21.4951682188972,23.0973415334642,22.5833139594435,23.4848366745457,21.8845914189367,19.9816490295746,22.9686012126122,22.6268675648299,20.4603348803801,22.1705996409226,22.3253439031614,21.6119309110858
"C1QA_N146_H(5)N(4)S(1)F(2)",21.7144152234401,20.9156681193248,21.0058237161208,21.7220829409426,20.7600165750727,19.7670691060484,19.5508143267264,20.885415897417,20.6555373238351,21.5579417900572,21.1590009567157,19.891676648249,20.5733035901803,20.7402450145368,21.5354638051141,19.4150958050348,20.9174658778014,19.8127227882016,20.8818476401886,20.9133241124556,21.5406190653074,20.1738277568202,19.8487499368307,20.8080705878105,21.0370216289105,21.7975897561799,20.0477465488014,20.786168052146,21.0605871864451,21.2849194792217,19.1083987241612,19.5577637076447,20.4533154974581,20.36524555279
"C1QA_N146_H(5)N(4)S(1)F(3)_1",21.7897207956244,22.3186599713463,22.8408748721904,21.1323461941262,21.3643394243422,22.3235493162844,18.0088008531635,20.9426822105222,20.770937740013,21.5831130489611,20.5232703914175,20.4998865095964,20.5356024963343,21.7508181262066,20.9780723682042,19.8271767253002,21.1668665237762,19.9547534894144,20.4719729796187,21.3519781004896,21.2763691220704,21.5064301762207,19.4010490308901,20.2709894541683,21.7581915092488,20.8053277685458,20.5547010548261,17.389155379423,21.6879533302435,20.5440249855625,20.5276027356528,19.6092421741342,21.0525695870418,21.0957922894332
"C1QA_N146_H(5)N(4)S(1)F(3)_2",23.9203695803381,23.8587190440935,23.1253924626024,23.4949625854921,23.5377411268651,21.8878867307578,21.5401858209788,23.1904622514989,23.3560705356935,23.8082125588092,22.9381603660477,23.5113485870411,22.8831922345074,23.6134560651248,23.0310132000063,22.606243878795,22.6655037207429,21.5198689236864,23.3161308840209,23.5636081693548,23.4905469670738,23.3044357351172,22.0083026980995,23.0684422631646,24.0123469296949,23.338386347201,22.8493465326539,21.7229153983028,23.6494885431663,22.7988374715378,22.50954520203,22.1980750522084,23.3860262686206,23.133905942538
"C1QA_N146_H(5)N(4)S(2)",21.3107718323276,20.8982475360608,20.9635994947618,21.4508367404563,20.5729788584677,19.1509737320393,19.3839471936312,20.6989712836241,20.598120467567,21.0639566931662,20.7677534932045,19.8623492663261,20.419403732922,20.0740535657114,20.9192543498283,18.2596063773128,20.6423079517761,19.7743563823194,20.6663517796962,20.483437214563,21.1317886031046,20.4714237586575,19.5413599525633,20.7281098412128,20.8927781259396,21.6031616968038,20.3949143191893,22.0760531298486,20.6316499076939,21.1393793817468,19.0029405280652,19.4892673307871,20.67271682158,20.5402931654159
"C1QA_N146_H(5)N(4)S(2)F(1)_1",21.8126834174875,22.3436090762859,20.7542859309576,20.9449747817963,21.3931854751857,22.4531943287793,18.642815913816,20.8383703006452,20.5141390695442,22.1939173027706,20.6043528336117,20.488421191394,20.63316952687,21.4384170702519,20.3570147189711,19.8110521699667,20.5734477300211,20.5535762550536,20.5280774370419,21.4389697251301,21.1540940822073,21.2076444920821,19.0948420169773,20.0434425435063,21.5729955734731,20.3559222763383,21.4717496297127,21.6413968259819,21.3683769621867,21.9504797424449,20.0916875644691,19.3478140131117,21.6627338696553,20.9427120717444
"C1QA_N146_H(5)N(4)S(2)F(1)_2",23.8695241099975,23.9930827220501,23.1618571454676,23.5938997922072,23.6077940447062,21.7584950870415,21.3913959367993,23.0565386398654,23.4697544699869,24.1354058718395,22.8989915146708,23.8069987698407,23.3076408202433,23.7625833824307,22.9191946530392,22.5997316705711,22.8279859336684,21.5854815899267,23.5947534711174,23.3800136929117,23.4680311417594,23.4063169407386,21.9103129038965,23.1245352972137,23.9833873405036,23.3852108681186,23.1470383524719,21.9532990512294,23.735915348362,22.823495873313,23.0886367001114,22.2699972589858,23.6048301378257,23.1267756700283
"C1QA_N146_H(5)N(4)S(2)F(2)",19.5435985895317,20.616969919551,20.2036079774122,22.8516672385614,22.2420121809781,18.7148291516884,17.8597657116959,19.6187666956882,20.2608188358569,21.2105008887326,21.1076830796495,24.6117745876865,23.0647777905295,20.5322115033872,19.9460704898024,24.70131680853,19.4637661873789,18.8902840128122,21.8447259080645,19.4169060274248,20.0119626544711,18.5955881153301,23.0274876904881,23.4075860243953,19.620335101095,20.7364051537397,19.4594267043529,23.654182745504,19.6340398961485,20.3183864374058,22.9133678256561,22.3123257420713,18.2041091671734,20.1236121636865
"C1QA_N146_H(5)N(4)S(3)F(2)",23.1227371433899,23.6949658676293,23.1780437932317,25.2295194646874,24.739482658165,23.2609702717511,22.5691759389662,21.9024255286102,21.6832885399884,23.6986987338989,23.8612472208388,26.9030529382271,25.4524577766024,22.9111365979019,23.1053032759802,26.5887202919689,23.5298313422841,20.7173550350362,24.0431210337916,24.4212622710511,22.0014674919814,22.354710190039,25.0608613083522,25.2666355729473,23.4881536194455,22.412320953796,21.3711354420072,25.743433725185,23.2539191806968,21.7084192538816,24.852941506611,24.1454184373443,22.8930117856164,22.2591973827468
"C1QA_N146_H(5)N(4)S(3)F(3)",18.7048300826333,20.9429477623724,23.1325600915802,24.3760720278159,19.0800498514541,20.485585411027,19.4071290169448,17.5443118405044,20.7734182510537,21.1793536698932,20.7491307886984,21.4113461663128,22.6493789799006,18.9551494835201,18.9807122263475,16.1947880168217,18.9714268550815,21.1981433671051,21.89404986413,19.3091623737214,19.4478557829575,20.004528646545,22.787815944025,23.1658403072935,20.3991470610411,20.0984767390485,21.2455593874041,23.1761179022539,18.8219715167259,19.5799102756282,20.5987781435867,19.7752399506251,16.6519259689647,17.8271822555352
"C1QA_N146_H(5)N(4)S(4)",22.2501606575569,22.9852075667643,22.2987940739593,24.5366503480275,24.0704900415111,21.5883439573451,21.8108453974234,21.1287033626132,21.0174684867478,23.0725911493315,23.0528935238413,26.4278628449233,24.7028232966125,22.1438125952824,20.5350402289341,25.8588785426433,23.5048789705256,19.8414074210807,23.2357190795289,24.3858310518894,21.1497530024427,22.3317862088296,24.2446899825722,24.5152701086231,23.2715578892136,21.7451356822621,20.8002339350379,24.9207877130874,20.4855818823266,20.9657644390155,24.0698386203396,23.2869262121776,19.9639695112286,21.6569460881393
"C1QA_N146_H(5)N(4)S(4)F(1)",18.63036085236,20.7767791180255,24.445515627063,25.6022615382638,21.6313877139125,22.3178903062797,21.0235946996078,22.0624825710484,21.7637206294966,22.9136680670701,18.6708979207463,22.3824692781938,24.080143202013,21.1454410439046,21.3705706303546,21.7352788727059,18.952778596716,22.794032257378,23.3448304944324,19.1567147295209,19.9615277587559,22.124329457848,24.1976425642499,24.563054252052,21.5122358169229,18.946449173617,22.9627526402482,24.6338694564696,21.1552336755273,21.6613924678811,21.9009834541895,19.7700176138252,20.539963843879,21.0718840299467
"C1QA_N146_H(6)N(4)S(1)F(2)",20.1949827927719,23.643599651404,23.4677843928702,24.0084380225649,23.7727444433879,18.9111131913168,22.6131587305997,23.7331796587691,23.6953362064942,23.9851525282597,23.3094264189947,23.6304957857667,17.9430317042201,18.4936242799075,19.5248622802933,24.0127118727477,22.6173332307658,21.5129971867439,24.1209360455885,22.1528481204225,23.8484828266646,20.7890653441951,23.5276386771738,19.9780109717033,23.3457448829045,23.7310656897495,22.2005859463181,23.0800129859236,23.3355400365389,20.0297251137983,23.8356576220282,18.7428428314398,23.1140724466677,23.7491012513931
"C1QA_N146_H(6)N(5)F(2)",18.8124471239445,19.49420099173,19.5990893049068,19.0456775237637,19.7672620959075,19.2446724677986,19.8320931384719,18.9486489932776,19.3224122357782,19.1270335501154,20.5406776163934,19.8785957955722,19.162400139774,19.5332090516775,19.4319224645477,18.4402662656303,18.998898994485,18.9226983009096,17.9970173324059,18.8085067055187,18.9477662177231,18.7023848686828,19.6345205961522,18.5853591201919,18.8143915518928,19.150040431543,18.4184413398758,17.8865908158316,19.0688024520445,18.401855454945,18.5721324995079,18.1076000352365,19.1035962288679,18.5688978158265
"C1QA_N146_H(6)N(5)F(3)",21.5600760613022,21.6364694466926,21.6146754065159,21.3792133677318,22.3399644846705,21.1538170497119,21.5129630248637,21.3477255528644,22.1194201042464,21.8547083632135,22.0270789604727,22.1279395630318,20.6319033255854,22.072938294594,21.5014001982241,21.1022116739722,21.079720581043,20.5486325603673,20.8690940832921,21.5258518593063,21.4353302607308,21.4036925933347,21.406339300807,21.3298449596993,21.606940586514,21.8060918413234,21.6113933390424,20.4327627323466,21.8871977384374,21.3055194579213,21.3537010128118,21.2247474131107,21.8369362612231,21.4077326701467
"C1QA_N146_H(6)N(5)S(1)",18.2836957499347,19.279324220459,19.4071546068806,18.8461408678902,19.4889596877999,18.9171132535478,19.663710784189,18.8042028386465,19.1139080849006,19.2557620199618,19.8202340154501,20.0117060579149,18.3501343647279,19.4181142941372,19.222339224687,18.0795141283764,18.7404595155826,18.0338355814536,17.6515284530204,18.3353083065828,18.5716847526836,18.5025028311919,19.1015401279002,18.1168160305204,18.7546383544613,19.0079901231614,18.7067690084137,17.6154416832953,18.7430666380896,18.0165680136098,18.6892615048777,17.971803971522,18.722551943361,18.4449117678221
"C1QA_N146_H(6)N(5)S(1)F(1)",21.4504136494964,21.6305458193857,21.6527374244894,21.2959070957407,22.5681694458409,21.1715586469686,21.5099139459538,21.2074849202172,22.1692764964032,22.0154136111747,22.2670012734191,22.1500131749012,20.9032339146108,22.0974212274663,21.7435252924165,21.0965820077207,20.9389518342409,20.1148048598591,20.8243098744301,21.4961958404255,21.7723518415478,21.4170446168028,21.3844100777176,21.328496376655,21.6455833688002,21.8829596638037,21.6238323760731,20.2918130221889,22.0266650511618,21.2056037154939,21.3847821762966,21.203770916842,21.8149069482606,21.4548377444988
"C1QA_N146_H(6)N(5)S(3)F(2)",18.9529837412966,19.0172008861061,19.4154138902044,21.1362053770627,20.7974569535746,17.369387930554,17.8742202781117,18.648776052453,18.5868567541709,19.4666520265609,19.7266591276834,22.5354145380549,21.2768618953638,19.4777545328033,18.0841212217221,23.2419959049052,16.2610936538819,18.2731863756865,19.456838067053,18.2467809552631,17.3798622051224,18.88343737794,20.660966358708,20.3780706950242,17.043402374001,18.2334511159616,18.973657685593,21.1517257681571,17.2604394740408,17.7343979848933,20.3574329352262,20.4455867638011,19.9614029136742,17.8772735071741
"C1QA_N146_H(7)N(6)",19.8505508887626,19.1282835028315,21.9094658792477,19.5784656025161,19.8491116015351,21.1600449180705,17.2047275168867,19.4128361598171,19.1523554882033,20.7759044924827,19.3976242966581,19.5715359723042,19.3910754426379,20.1506294744331,19.7124075795763,18.5530068046792,20.1406572916081,18.0187259755233,19.3735614689145,20.2484955320664,19.1765321119023,20.2000363906377,17.0297470547889,19.6726832841467,20.4395526186988,18.7239211756641,19.5237461259358,19.2951563422454,19.5234924538188,19.778454088569,19.3044781147917,18.3702507273815,19.8819928029591,20.101116603656
"C1QA_N146_H(7)N(6)S(2)",18.6879900704747,20.8552490430446,23.1045286724654,24.4398911722664,16.4911799317732,20.6127274168737,19.3492087483674,17.5475674794492,18.6023343358817,21.1599163759599,18.8386796475935,18.1899706351652,22.6349168683833,19.0792165840934,18.9742203591437,18.6336273385556,18.9678660085979,21.2186891751551,21.7918644194523,19.3145859890191,17.8944057178129,20.02200150059,22.766245440125,23.1556372900149,20.4157113769646,18.0630575685175,21.1709401025771,23.1715244379956,18.6978371294968,19.4256702944025,17.8251635634329,22.8381653165066,16.6519259689647,17.7222155299447
"C1QA_N146_H(7)N(6)S(2)F(1)",17.8403516660273,17.8239187961387,22.6084771358398,22.9701987175603,18.3142505270266,20.2508326299209,18.7045975369359,18.8158608289798,22.509074032977,18.9541681228163,19.0861677761188,22.2064847033066,20.1066247752967,19.4721023666,17.6822033814023,20.6539145355878,18.5188528385187,21.5929778257769,19.8163220640344,19.561322202313,17.9330748790561,19.1445157836525,20.2536773002507,21.2965343415181,18.6730552080858,20.2825581089478,21.0649126355157,20.7424252130712,17.9005177851355,18.6230598365202,19.1677837504136,23.0548874822163,19.0294961470003,19.2407066134909
"C1QA_N146_H(7)N(6)S(3)",21.7690695894985,21.9874475541082,21.6610478878187,21.2039779534896,20.8712485658187,22.4736597952625,22.4056970049902,22.5183830757344,21.7852361143329,21.971482152267,20.7374190967159,19.0304248819719,21.9660733903058,22.6048909049681,22.3693353543245,20.8322821165599,22.623517945546,20.7236209286104,22.5069677994373,22.8167719183401,21.5916754199028,22.2540338904595,21.584591296982,18.827780968492,22.8293726760447,21.4419150443696,20.1408995929696,22.4467553648029,22.8600497839034,22.182654278091,22.1247191383725,22.1132675023618,21.8212373095013,21.9220030986161
"C1R_N221_H(5)N(4)S(2)",19.6621834632749,19.9022692963628,20.5411100573438,19.0921075264631,20.509912114486,19.7197720332099,19.1575586582408,19.6437848406473,20.2546413716517,19.1102816605775,19.4364772366274,18.86321562504,20.0948116024726,19.5111285352342,18.6633898892024,20.9083862822574,18.9553251258293,18.7750696642393,16.9011134921273,18.9784089478252,17.6770114825327,18.9722549413385,18.6951496836026,19.1572631219752,18.8109692203876,18.8651120551825,18.573177738613,18.0024893326935,19.0560918994074,18.3685404311468,18.6785238968906,19.6637131858071,19.3617281642251,18.9012923324759
"C1R_N514_H(5)N(4)S(1)F(3)",18.8560144622936,18.8192617387867,20.5956056572919,19.9400413970002,21.6481132063334,20.4944122780505,20.8002342518666,19.3873339516716,20.8894681579091,20.1822021373458,20.8633311407029,20.6943614089967,19.5276196576519,20.2879179895163,21.042167681726,19.1789641233644,20.3398750233662,19.937602058244,18.8578859219213,20.1397144537302,21.191522645355,19.9543901010029,20.7026237995247,20.7735794465272,20.0314025871353,21.2311617239676,19.858287270994,18.6838246308235,21.2945749443603,20.7428655469001,20.6753029309753,21.02046524995,19.8729473519806,20.3158923869791
"C1R_N514_H(5)N(4)S(2)",22.30868812033,22.3646303439369,22.4523994727698,22.4883391444465,24.4507027895393,21.5081806110699,21.8573795820061,22.7851638901131,25.3469251289467,22.6652138897543,22.914587098937,23.1818427948559,24.3558429099804,24.6412550343121,24.3781064949773,24.4326817202964,22.1186433998825,22.9513075207063,23.74130442297,26.0679646591369,22.8517368074208,24.3233781276544,23.0197536287624,23.0593575894773,22.2969796160896,23.6224763268117,22.0269968281782,23.5930576671189,25.0804944738869,24.1481851624602,25.0423805574461,23.4015948864377,21.8241858546422,23.8786019501677
"C1R_N514_H(5)N(4)S(2)F(1)",18.9139499784083,19.7054541441886,20.2370962628926,19.9660531799297,21.3896755726423,20.6330803982667,19.3323291826853,19.0165794845345,20.4301674413522,20.206649901783,20.7615046907094,19.6136285655061,19.8196007566146,19.3030110854174,21.1108784454731,19.0949637028514,19.5394300408195,19.3759411644599,18.8273336948057,20.2132112325361,20.926699465005,20.0193833662203,20.7279729311358,20.5504756534642,20.0265964337221,20.5807544776963,19.7584321032718,18.4840554652231,21.0138738410448,20.3082998620249,20.9061554203314,20.3100650353222,20.0897257073183,19.4221672574564
"C1R_N514_H(6)N(4)S(1)F(1)",20.3343575309279,21.4073432220054,20.1787334238758,19.5055041248459,20.6125423213611,22.040717593733,20.1630832102747,20.4718349380288,21.1241606943374,20.3096452088327,22.0014786151192,19.9808147218313,19.6671966136771,20.6773387821282,20.8947311699708,20.8505541961253,21.0868799391328,20.1973126870951,20.7149116718869,21.8436686162895,21.9914890542542,21.0852128793309,21.905729420739,21.6564724284059,20.8422345687348,22.4819374277549,20.8216164136692,21.0093806860172,21.3001704818608,20.640508666102,18.9188406000912,19.9654143536169,20.9830892258321,20.7516493928632
"C1R_N514_H(6)N(5)F(3)",19.5894147381612,17.8155072089241,21.1781081276813,20.9190073712073,21.0772929639993,19.3301338160492,20.1709884167468,20.9251908612515,20.65284645539,19.918166674552,21.3269480369143,19.7414515608726,19.966898795275,18.9488962356111,20.0405060865786,17.3641952377946,19.1827264596849,20.2629838821791,20.2364482397882,19.6044599926522,20.962297842758,20.4275949735351,20.0142803324764,21.7116513421999,19.6151473789881,22.4634616240296,21.345924556334,18.9164531895128,20.0918835516358,20.887854770463,18.0423115874794,20.7532175164725,20.9709952958083,19.5948947688983
"C1R_N514_H(6)N(5)F(6)",20.6593563804364,20.7880247834823,19.7893342605578,19.1039068696798,20.2489339219771,18.9078490767369,19.1386171874086,20.2654029661344,20.2941995584886,20.569918168745,20.7146205032207,19.8676420085546,19.3683241417389,20.9123855415839,20.5929289774711,19.7431815867763,17.9647217092296,17.3499670440506,20.4145109202689,19.4927671503037,20.5024842053099,19.8138231550927,20.3019607743269,19.8023012229153,19.6846020301993,19.7874341788421,18.8038548242716,19.4568982408768,19.7520631110551,20.0878843422499,19.5985525870864,18.8748728119539,20.5185885703911,20.4922632114876
"C1R_N514_H(6)N(5)S(2)",16.8171385532061,18.8579708805955,19.000709429539,18.5549159940509,19.6597261609013,19.4249983715231,18.9791652797577,20.2712642170982,18.4856825763125,18.2263265942073,19.7222880727831,17.1258685001047,18.7348528372043,19.1375110857135,19.4728106764745,19.1102754629117,18.000003407729,20.1824875439296,18.2059272584984,19.2851769287372,17.6269060427338,19.1417163169605,19.0867667794679,19.427231485205,19.0666407256213,18.6077926159174,18.4757414433662,18.8661073887487,19.048623327128,18.8416148780257,19.1949817910836,19.3055196354893,18.9307462749852,18.994450717425
"C1R_N514_H(6)N(5)S(2)F(2)",21.2922382103145,21.1429340651632,20.6233497194645,19.8112261878355,20.7479792997164,19.2726385954156,19.690819696953,21.0741803430555,20.9750976979529,21.8983006741787,20.8696701121106,20.3091800152326,19.8578224610935,21.6848192451026,21.3342933963829,20.0699035749805,19.2599092172129,18.7572134808882,21.1288303564736,20.1420772547793,21.0267919290784,20.9916344332111,21.1678557431009,20.924172456778,20.5605521795122,20.0476844329987,19.80144041506,20.5430131807787,20.6608832847016,20.6499826241028,19.8601784609918,19.5153565108557,21.2054280761173,21.1353117193791
"C1R_N514_H(6)N(5)S(3)",21.2949543803156,20.8731635465138,20.4657989273047,19.7195200744624,20.6629875697182,19.3606075325173,19.8535711033323,21.0444885487104,20.9607181077653,21.6596071427842,20.5871883515943,20.091961647822,19.3020818380528,21.5331530156586,21.2416258305722,19.8405619046293,19.1110313475496,18.7805494769502,20.9602886124591,19.8851466430959,21.0606557964643,20.9305427565554,20.9062951284203,20.9557000085126,20.4823089559291,19.726059147521,19.9649997538928,20.7146030500961,20.7231099847349,20.6306153230485,19.6113694922254,19.1503165468685,21.1169641985652,21.1430330649785
"C1R_N514_H(8)N(7)F(1)",20.7065863969839,20.688298856678,19.8638647395739,19.0988943578785,20.3911550275207,18.8365021198262,19.0142006209947,20.4511411410362,20.3538352554665,21.1318590268418,20.569808787275,20.0422592492562,19.2028089556175,20.9506019280935,20.7751442256449,19.6514525578777,18.3881585211528,17.4664061592516,20.6225652297775,19.4799765100969,20.5829938031457,20.2996909391593,20.4722830109361,20.235637521504,19.910868601124,19.7816718978954,18.9304208033015,19.8484470142979,19.9711123127139,20.4099826280492,19.4607340061825,18.9141609623638,20.644551963829,20.4893221086985
